x,y,z
0.4684,-2.9571,1.65
0.7014,-2.9216,1.65
0.9293,-2.8602,1.65
1.1487,-2.7733,1.65
1.3726,-2.6939,1.65
1.5851,-2.5867,1.65
1.7781,-2.4473,1.65
1.9767,-2.3144,1.65
2.1398,-2.1398,1.65
2.3069,-1.9703,1.65
2.4406,-1.7732,1.65
2.5873,-1.5855,1.65
2.6715,-1.3612,1.65
2.788,-1.1548,1.65
2.8579,-0.9286,1.65
2.929,-0.7032,1.65
2.9755,-0.4713,1.65
2.9851,-0.2349,1.65
2.9843,0.0,1.8
2.9934,0.2356,1.8
2.9666,0.4699,1.8
2.9152,0.6999,1.8
2.8761,0.9345,1.8
2.7748,1.1493,1.8
2.6837,1.3674,1.8
2.5815,1.5819,1.8
2.4254,1.7622,1.8
2.2989,1.9635,1.8
2.1186,2.1186,1.8
1.9305,2.2604,1.8
1.7545,2.4149,1.8
1.5604,2.5463,1.8
1.3667,2.6823,1.8
1.1411,2.7548,1.8
0.9303,2.8631,1.8
0.6981,2.9076,1.8
0.4709,2.9734,1.8
0.2374,3.0166,1.8
0.0,3.011,1.8
-0.2364,3.004,1.8
-0.4703,2.9696,1.8
-0.7017,2.9228,1.8
-0.9271,2.8534,1.8
-1.1545,2.7871,1.8
-1.3603,2.6697,1.8
-1.5653,2.5543,1.8
-1.7751,2.4432,1.8
-1.9589,2.2936,1.8
-2.1016,2.1016,1.8
-2.2739,1.9421,1.8
-2.4196,1.7579,1.8
-2.5474,1.561,1.8
-2.6541,1.3524,1.8
-2.7715,-2.9724,1.8
-2.8617,-2.9766,1.8
-2.9353,-2.9556,1.8
-2.9902,-2.9983,1.8
-3.0116,-2.9419,1.8
-3.0022,-2.9686,1.8
-3.0166,-2.981,1.8
-2.9835,-2.9722,1.8
-2.9391,-2.9557,1.8
-2.853,-2.9906,1.8
-2.7612,-2.962,1.8
-2.6652,-1.358,1.8
-2.5435,-1.5587,1.8
-2.417,-1.7561,1.8
-2.2814,-1.9485,1.8
-2.1258,-2.1258,1.8
-1.9583,-2.2929,1.8
-1.7478,-2.4056,1.8
-1.5713,-2.5642,1.8
-1.3514,-2.6523,1.8
-1.1493,-2.7747,1.8
-0.9223,-2.8384,1.8
-0.7037,-2.9311,1.8
-0.4693,-2.9631,1.8
-0.2337,-2.9693,1.8
-0.0,-3.0015,1.8
0.2353,-2.9893,1.8
0.4715,-2.9771,1.8
0.7063,-2.9419,1.8
0.9368,-2.883,1.8
1.1594,-2.799,1.8
1.3506,-2.6507,1.8
1.5692,-2.5606,1.8
1.7604,-2.423,1.8
1.9616,-2.2967,1.8
2.1119,-2.1119,1.8
2.3014,-1.9656,1.8
2.4106,-1.7514,1.8
2.5409,-1.5571,1.8
2.6614,-1.356,1.8
2.7645,-1.1451,1.8
2.8722,-0.9332,1.8
2.9117,-0.699,1.8
2.9685,-0.4702,1.8
3.0135,-0.2372,1.8
2.9596,0.0,1.95
2.9587,0.2329,1.95
2.9363,0.4651,1.95
2.8518,0.6846,1.95
2.8074,0.9122,1.95
2.7424,1.1359,1.95
2.6172,1.3335,1.95
2.4985,1.5311,1.95
2.4087,1.75,1.95
2.2338,1.9078,1.95
2.0933,2.0933,1.95
1.916,2.2433,1.95
1.7373,2.3912,1.95
1.5572,2.5411,1.95
1.3513,2.6521,1.95
1.1376,2.7465,1.95
0.921,2.8344,1.95
0.6961,2.8994,1.95
0.4655,2.9391,1.95
0.2302,2.9246,1.95
0.0,2.9643,1.95
-0.2306,2.9304,1.95
-0.4668,2.947,1.95
-0.6946,2.8932,1.95
-0.9203,2.8324,1.95
-1.1336,2.7369,1.95
-1.3409,2.6318,1.95
-1.541,2.5146,1.95
-1.755,2.4156,1.95
-1.9372,2.2682,1.95
-2.0778,2.0778,1.95
-2.2313,1.9057,1.95
-2.402,1.7451,1.95
-2.5126,1.5397,1.95
-2.6388,1.3445,1.95
-2.7407,-2.9738,1.95
-2.7923,-2.9697,1.95
-2.9014,-2.9723,1.95
-2.9027,-2.9918,1.95
-2.9783,-2.9588,1.95
-2.9492,-2.9694,1.95
-2.9735,-2.9742,1.95
-2.9062,-2.95,1.95
-2.8831,-2.9706,1.95
-2.7969,-2.9615,1.95
-2.7367,-2.9838,1.95
-2.6637,-1.3572,1.95
-2.5227,-1.5459,1.95
-2.4007,-1.7442,1.95
-2.2551,-1.9261,1.95
-2.0784,-2.0784,1.95
-1.9042,-2.2295,1.95
-1.7529,-2.4126,1.95
-1.5415,-2.5155,1.95
-1.3422,-2.6342,1.95
-1.1261,-2.7186,1.95
-0.9162,-2.8199,1.95
-0.6943,-2.8922,1.95
-0.4619,-2.9163,1.95
-0.232,-2.9473,1.95
-0.0,-2.9415,1.95
0.2327,-2.9567,1.95
0.4612,-2.9118,1.95
0.6949,-2.8947,1.95
0.9214,-2.8357,1.95
1.1211,-2.7067,1.95
1.3461,-2.6418,1.95
1.5414,-2.5153,1.95
1.7309,-2.3824,1.95
1.912,-2.2387,1.95
2.0845,-2.0845,1.95
2.2318,-1.9062,1.95
2.3764,-1.7265,1.95
2.5006,-1.5323,1.95
2.6278,-1.3389,1.95
2.7579,-1.1424,1.95
2.8056,-0.9116,1.95
2.898,-0.6957,1.95
2.9043,-0.46,1.95
2.9632,-0.2332,1.95
3.0279,0.0,2.1
3.041,0.2393,2.1
3.0212,0.4785,2.1
2.9322,0.704,2.1
2.8695,0.9323,2.1
2.8097,1.1638,2.1
2.7005,1.376,2.1
2.59,1.5871,2.1
2.4655,1.7913,2.1
2.3284,1.9886,2.1
2.1427,2.1427,2.1
1.9911,2.3312,2.1
1.782,2.4528,2.1
1.5964,2.6051,2.1
1.3932,2.7342,2.1
1.1564,2.7917,2.1
0.9494,2.9219,2.1
0.7039,2.9321,2.1
0.4725,2.9831,2.1
0.2394,3.0425,2.1
0.0,3.0517,2.1
-0.2409,3.0609,2.1
-0.4779,3.0175,2.1
-0.7065,2.9427,2.1
-0.9418,2.8986,2.1
-1.1761,2.8394,2.1
-1.3913,2.7306,2.1
-1.5979,2.6076,2.1
-1.7812,2.4516,2.1
-1.9755,2.313,2.1
-2.1568,2.1568,2.1
-2.2986,1.9632,2.1
-2.459,1.7866,2.1
-2.5939,1.5896,2.1
-2.7072,1.3794,2.1
-2.8287,-2.9843,2.1
-2.8958,-2.9433,2.1
-2.9671,-2.9688,2.1
-3.0215,-2.9581,2.1
-3.039,-2.9776,2.1
-3.0501,-2.9445,2.1
-3.0311,-2.9602,2.1
-2.9939,-2.9687,2.1
-2.9496,-2.9817,2.1
-2.8793,-2.9895,2.1
-2.7912,-2.997,2.1
-2.7378,-1.395,2.1
-2.6054,-1.5966,2.1
-2.4489,-1.7792,2.1
-2.3134,-1.9758,2.1
-2.1679,-2.1679,2.1
-1.9631,-2.2985,2.1
-1.7786,-2.448,2.1
-1.5785,-2.5759,2.1
-1.3815,-2.7114,2.1
-1.1645,-2.8113,2.1
-0.9328,-2.8708,2.1
-0.7118,-2.9648,2.1
-0.4772,-3.0128,2.1
-0.2398,-3.047,2.1
-0.0,-3.0518,2.1
0.2367,-3.0081,2.1
0.4723,-2.9817,2.1
0.7108,-2.9607,2.1
0.9361,-2.881,2.1
1.161,-2.8028,2.1
1.3876,-2.7233,2.1
1.5975,-2.6069,2.1
1.7841,-2.4556,2.1
1.9904,-2.3305,2.1
2.1373,-2.1373,2.1
2.2984,-1.963,2.1
2.4478,-1.7785,2.1
2.6165,-1.6034,2.1
2.7163,-1.384,2.1
2.8222,-1.169,2.1
2.8681,-0.9319,2.1
2.9644,-0.7117,2.1
3.0292,-0.4798,2.1
3.0364,-0.239,2.1
3.0119,0.0,2.25
2.9997,0.2361,2.25
3.0034,0.4757,2.25
2.9532,0.709,2.25
2.8463,0.9248,2.25
2.7823,1.1525,2.25
2.6714,1.3611,2.25
2.5604,1.569,2.25
2.4377,1.7711,2.25
2.288,1.9541,2.25
2.1539,2.1539,2.25
1.9773,2.3151,2.25
1.7803,2.4503,2.25
1.5731,2.5671,2.25
1.3685,2.6857,2.25
1.165,2.8126,2.25
0.926,2.8498,2.25
0.7039,2.9321,2.25
0.4688,2.96,2.25
0.2376,3.0189,2.25
0.0,3.0212,2.25
-0.2373,3.0154,2.25
-0.4689,2.9606,2.25
-0.7033,2.9293,2.25
-0.9278,2.8554,2.25
-1.1662,2.8155,2.25
-1.3707,2.6901,2.25
-1.565,2.5538,2.25
-1.7647,2.429,2.25
-1.9611,2.2961,2.25
-2.1287,2.1287,2.25
-2.3024,1.9664,2.25
-2.4651,1.791,2.25
-2.5728,1.5766,2.25
-2.6966,1.374,2.25
-2.778,-2.9485,2.25
-2.8782,-2.9407,2.25
-2.9374,-2.945,2.25
-2.9645,-2.9461,2.25
-3.0142,-2.993,2.25
-3.0271,-2.9814,2.25
-2.982,-2.996,2.25
-2.9548,-2.9745,2.25
-2.9568,-2.9643,2.25
-2.8824,-2.9926,2.25
-2.7986,-2.9736,2.25
-2.6719,-1.3614,2.25
-2.5736,-1.5771,2.25
-2.4606,-1.7877,2.25
-2.3051,-1.9688,2.25
-2.1486,-2.1486,2.25
-1.9427,-2.2746,2.25
-1.7674,-2.4326,2.25
-1.5942,-2.6016,2.25
-1.3593,-2.6678,2.25
-1.1487,-2.7733,2.25
-0.9317,-2.8676,2.25
-0.6992,-2.9124,2.25
-0.47,-2.9674,2.25
-0.2389,-3.0358,2.25
-0.0,-3.0297,2.25
0.2378,-3.0216,2.25
0.475,-2.9987,2.25
0.7105,-2.9595,2.25
0.9266,-2.8517,2.25
1.1506,-2.7777,2.25
1.3585,-2.6661,2.25
1.5735,-2.5676,2.25
1.7818,-2.4525,2.25
1.9566,-2.2909,2.25
2.1408,-2.1408,2.25
2.3201,-1.9815,2.25
2.4417,-1.774,2.25
2.5805,-1.5813,2.25
2.6944,-1.3729,2.25
2.7889,-1.1552,2.25
2.8512,-0.9264,2.25
2.9315,-0.7038,2.25
3.0021,-0.4755,2.25
3.0266,-0.2382,2.25
3.0616,0.0,2.4
3.0493,0.24,2.4
2.9939,0.4742,2.4
2.9821,0.7159,2.4
2.8805,0.9359,2.4
2.7969,1.1585,2.4
2.6889,1.3701,2.4
2.5772,1.5793,2.4
2.4671,1.7924,2.4
2.3228,1.9838,2.4
2.1292,2.1292,2.4
1.9842,2.3232,2.4
1.8007,2.4784,2.4
1.5889,2.5928,2.4
1.3686,2.6861,2.4
1.1632,2.8082,2.4
0.9353,2.8785,2.4
0.7105,2.9595,2.4
0.4706,2.9713,2.4
0.2362,3.0009,2.4
0.0,3.0302,2.4
-0.2373,3.0156,2.4
-0.4777,3.0161,2.4
-0.7031,2.9287,2.4
-0.932,2.8683,2.4
-1.1661,2.8152,2.4
-1.3847,2.7177,2.4
-1.6012,2.613,2.4
-1.792,2.4664,2.4
-1.9611,2.2961,2.4
-2.1386,2.1386,2.4
-2.321,1.9823,2.4
-2.4578,1.7857,2.4
-2.5652,1.572,2.4
-2.7098,1.3807,2.4
-2.8017,-2.9576,2.4
-2.862,-2.9665,2.4
-2.9781,-2.9678,2.4
-2.9941,-2.9887,2.4
-3.0065,-2.9739,2.4
-3.0325,-2.9657,2.4
-3.0042,-2.979,2.4
-3.0204,-2.9935,2.4
-2.9379,-2.9497,2.4
-2.8741,-2.9764,2.4
-2.8126,-2.9445,2.4
-2.7284,-1.3902,2.4
-2.586,-1.5847,2.4
-2.4578,-1.7857,2.4
-2.311,-1.9738,2.4
-2.1398,-2.1398,2.4
-1.9807,-2.3191,2.4
-1.7693,-2.4353,2.4
-1.592,-2.598,2.4
-1.3664,-2.6817,2.4
-1.1583,-2.7964,2.4
-0.9353,-2.8786,2.4
-0.7129,-2.9694,2.4
-0.4724,-2.9829,2.4
-0.2379,-3.0229,2.4
-0.0,-3.0351,2.4
0.2362,-3.0018,2.4
0.4766,-3.0092,2.4
0.7047,-2.9353,2.4
0.9312,-2.8659,2.4
1.1732,-2.8322,2.4
1.3907,-2.7295,2.4
1.5868,-2.5893,2.4
1.7765,-2.4451,2.4
1.9702,-2.3068,2.4
2.1481,-2.1481,2.4
2.3232,-1.9842,2.4
2.4448,-1.7763,2.4
2.5722,-1.5763,2.4
2.7283,-1.3902,2.4
2.827,-1.171,2.4
2.9057,-0.9441,2.4
2.9648,-0.7118,2.4
2.9997,-0.4751,2.4
3.0452,-0.2397,2.4
3.0599,0.0,2.55
3.0042,0.2364,2.55
2.9849,0.4728,2.55
2.9399,0.7058,2.55
2.8972,0.9414,2.55
2.7799,1.1515,2.55
2.7237,1.3878,2.55
2.6092,1.5989,2.55
2.4448,1.7763,2.55
2.2983,1.9629,2.55
2.1614,2.1614,2.55
1.9712,2.308,2.55
1.7749,2.4429,2.55
1.5861,2.5882,2.55
1.3684,2.6857,2.55
1.1674,2.8183,2.55
0.9394,2.891,2.55
0.7083,2.9502,2.55
0.4792,3.0254,2.55
0.24,3.0489,2.55
0.0,3.02,2.55
-0.2377,3.0206,2.55
-0.4748,2.9976,2.55
-0.7033,2.9296,2.55
-0.9326,2.8702,2.55
-1.1584,2.7966,2.55
-1.3857,2.7197,2.55
-1.5855,2.5873,2.55
-1.776,2.4445,2.55
-1.98,2.3183,2.55
-2.1631,2.1631,2.55
-2.3071,1.9705,2.55
-2.4518,1.7814,2.55
-2.5785,1.5801,2.55
-2.7085,1.38,2.55
-2.7861,-2.996,2.55
-2.8987,-2.9915,2.55
-2.9655,-2.9633,2.55
-3.0155,-2.9794,2.55
-3.0538,-2.9964,2.55
-3.0122,-2.9689,2.55
-3.0127,-2.9975,2.55
-2.9991,-2.9466,2.55
-2.9486,-2.9746,2.55
-2.9066,-2.9482,2.55
-2.7893,-2.9581,2.55
-2.7152,-1.3835,2.55
-2.5792,-1.5806,2.55
-2.4368,-1.7705,2.55
-2.324,-1.9848,2.55
-2.1358,-2.1358,2.55
-1.9706,-2.3073,2.55
-1.7836,-2.4549,2.55
-1.5944,-2.6018,2.55
-1.3811,-2.7106,2.55
-1.1677,-2.8192,2.55
-0.9472,-2.9151,2.55
-0.7112,-2.9626,2.55
-0.4707,-2.9716,2.55
-0.2406,-3.0572,2.55
-0.0,-3.0308,2.55
0.2378,-3.0216,2.55
0.4733,-2.9885,2.55
0.7141,-2.9742,2.55
0.9363,-2.8818,2.55
1.1519,-2.7811,2.55
1.3771,-2.7028,2.55
1.5781,-2.5752,2.55
1.7827,-2.4537,2.55
1.9539,-2.2877,2.55
2.1608,-2.1608,2.55
2.3282,-1.9884,2.55
2.4633,-1.7897,2.55
2.5849,-1.584,2.55
2.6871,-1.3691,2.55
2.7897,-1.1555,2.55
2.8965,-0.9411,2.55
2.9283,-0.703,2.55
2.9964,-0.4746,2.55
3.0519,-0.2402,2.55
3.0684,0.0,2.7
3.0413,0.2394,2.7
3.0019,0.4754,2.7
2.9624,0.7112,2.7
2.9119,0.9461,2.7
2.7969,1.1585,2.7
2.7386,1.3954,2.7
2.6118,1.6005,2.7
2.4577,1.7856,2.7
2.3344,1.9938,2.7
2.1445,2.1445,2.7
1.9646,2.3003,2.7
1.7852,2.4571,2.7
1.5881,2.5916,2.7
1.3722,2.693,2.7
1.1744,2.8352,2.7
0.9493,2.9217,2.7
0.7186,2.9933,2.7
0.4747,2.9972,2.7
0.2398,3.0465,2.7
0.0,3.0457,2.7
-0.2389,3.0359,2.7
-0.4779,3.0175,2.7
-0.7154,2.98,2.7
-0.9367,2.8828,2.7
-1.1676,2.8187,2.7
-1.3941,2.7361,2.7
-1.599,2.6094,2.7
-1.8077,2.4881,2.7
-1.9622,2.2975,2.7
-2.1491,2.1491,2.7
-2.3027,1.9667,2.7
-2.4541,1.783,2.7
-2.5982,1.5922,2.7
-2.7171,1.3844,2.7
-2.8213,-2.9424,2.7
-2.9074,-2.9672,2.7
-2.9381,-2.9471,2.7
-2.9999,-2.9666,2.7
-3.0192,-2.9574,2.7
-3.0315,-2.9587,2.7
-3.056,-2.9645,2.7
-2.9968,-2.9502,2.7
-2.99,-2.9981,2.7
-2.9166,-2.9531,2.7
-2.8331,-2.9684,2.7
-2.6973,-1.3743,2.7
-2.5921,-1.5884,2.7
-2.4754,-1.7985,2.7
-2.3258,-1.9864,2.7
-2.1383,-2.1383,2.7
-1.9614,-2.2966,2.7
-1.7783,-2.4476,2.7
-1.6017,-2.6137,2.7
-1.371,-2.6908,2.7
-1.157,-2.7933,2.7
-0.9345,-2.8761,2.7
-0.7053,-2.9379,2.7
-0.4732,-2.9874,2.7
-0.2406,-3.0572,2.7
-0.0,-3.0774,2.7
0.2407,-3.0578,2.7
0.4743,-2.9944,2.7
0.7095,-2.9553,2.7
0.9356,-2.8794,2.7
1.1755,-2.8379,2.7
1.3784,-2.7052,2.7
1.5842,-2.5852,2.7
1.7804,-2.4505,2.7
1.9877,-2.3273,2.7
2.1613,-2.1613,2.7
2.3394,-1.998,2.7
2.4835,-1.8044,2.7
2.5977,-1.5919,2.7
2.7248,-1.3884,2.7
2.7901,-1.1557,2.7
2.9172,-0.9479,2.7
2.9421,-0.7063,2.7
3.0298,-0.4799,2.7
3.0425,-0.2394,2.7
3.0545,0.0,2.85
3.0205,0.2377,2.85
2.9977,0.4748,2.85
2.9676,0.7125,2.85
2.8726,0.9334,2.85
2.7803,1.1516,2.85
2.7322,1.3921,2.85
2.5703,1.5751,2.85
2.4745,1.7978,2.85
2.2963,1.9612,2.85
2.15,2.15,2.85
1.98,2.3183,2.85
1.7817,2.4523,2.85
1.5817,2.5811,2.85
1.3819,2.7121,2.85
1.1668,2.817,2.85
0.93,2.8622,2.85
0.7056,2.9389,2.85
0.4768,3.0107,2.85
0.2389,3.0353,2.85
0.0,3.0497,2.85
-0.2372,3.0139,2.85
-0.4795,3.0274,2.85
-0.7109,2.9611,2.85
-0.9317,2.8676,2.85
-1.156,2.7909,2.85
-1.3896,2.7273,2.85
-1.5872,2.5901,2.85
-1.7865,2.459,2.85
-1.9673,2.3034,2.85
-2.1488,2.1488,2.85
-2.3,1.9644,2.85
-2.4825,1.8036,2.85
-2.5937,1.5894,2.85
-2.7173,1.3846,2.85
-2.7942,-2.9872,2.85
-2.9118,-2.9848,2.85
-2.9616,-2.9741,2.85
-3.0011,-2.9759,2.85
-3.0577,-2.9995,2.85
-3.0167,-2.9862,2.85
-3.033,-2.9591,2.85
-3.0023,-2.9847,2.85
-2.9779,-2.9471,2.85
-2.9164,-2.9444,2.85
-2.828,-2.9573,2.85
-2.7319,-1.392,2.85
-2.5757,-1.5784,2.85
-2.4415,-1.7739,2.85
-2.3259,-1.9865,2.85
-2.168,-2.168,2.85
-1.9752,-2.3126,2.85
-1.788,-2.461,2.85
-1.5918,-2.5976,2.85
-1.3849,-2.7181,2.85
-1.1619,-2.8051,2.85
-0.932,-2.8685,2.85
-0.7049,-2.9361,2.85
-0.4749,-2.9984,2.85
-0.2366,-3.0063,2.85
-0.0,-3.0128,2.85
0.2389,-3.0358,2.85
0.4796,-3.0281,2.85
0.7082,-2.9497,2.85
0.9446,-2.9072,2.85
1.1642,-2.8107,2.85
1.378,-2.7045,2.85
1.5903,-2.5951,2.85
1.8039,-2.4829,2.85
1.9589,-2.2936,2.85
2.1518,-2.1518,2.85
2.3005,-1.9648,2.85
2.4632,-1.7896,2.85
2.6044,-1.596,2.85
2.6986,-1.375,2.85
2.7942,-1.1574,2.85
2.8817,-0.9363,2.85
2.9273,-0.7028,2.85
3.0107,-0.4768,2.85
3.0125,-0.2371,2.85
2.9493,0.0,3.0
2.96,0.233,3.0
2.9508,0.4674,3.0
2.9047,0.6973,3.0
2.8107,0.9132,3.0
2.7289,1.1303,3.0
2.6658,1.3583,3.0
2.5475,1.5611,3.0
2.3831,1.7315,3.0
2.2371,1.9107,3.0
2.0924,2.0924,3.0
1.9367,2.2676,3.0
1.7392,2.3938,3.0
1.5423,2.5168,3.0
1.3323,2.6148,3.0
1.1306,2.7295,3.0
0.9079,2.7944,3.0
0.6895,2.8718,3.0
0.4592,2.8995,3.0
0.2311,2.9361,3.0
0.0,2.9642,3.0
-0.232,2.9476,3.0
-0.4675,2.9518,3.0
-0.692,2.8825,3.0
-0.9102,2.8013,3.0
-1.1272,2.7212,3.0
-1.3428,2.6353,3.0
-1.5589,2.5438,3.0
-1.7313,2.3829,3.0
-1.9422,2.274,3.0
-2.096,2.096,3.0
-2.2382,1.9116,3.0
-2.3993,1.7432,3.0
-2.5156,1.5415,3.0
-2.666,1.3584,3.0
-2.7268,-2.9479,3.0
-2.8212,-2.9507,3.0
-2.9097,-2.9739,3.0
-2.9541,-2.988,3.0
-2.9342,-2.9548,3.0
-2.9686,-2.9932,3.0
-2.956,-2.986,3.0
-2.916,-2.9428,3.0
-2.9101,-2.9568,3.0
-2.8007,-2.986,3.0
-2.7528,-2.9683,3.0
-2.6397,-1.345,3.0
-2.5184,-1.5433,3.0
-2.4196,-1.758,3.0
-2.2428,-1.9155,3.0
-2.0921,-2.0921,3.0
-1.9099,-2.2362,3.0
-1.757,-2.4183,3.0
-1.5544,-2.5365,3.0
-1.3366,-2.6233,3.0
-1.1411,-2.7548,3.0
-0.9244,-2.845,3.0
-0.6915,-2.8802,3.0
-0.4655,-2.9392,3.0
-0.2328,-2.9581,3.0
-0.0,-2.9823,3.0
0.2346,-2.9803,3.0
0.4594,-2.9005,3.0
0.688,-2.8655,3.0
0.9085,-2.7961,3.0
1.1262,-2.719,3.0
1.3354,-2.6209,3.0
1.5519,-2.5325,3.0
1.7294,-2.3803,3.0
1.9427,-2.2746,3.0
2.0879,-2.0879,3.0
2.2597,-1.93,3.0
2.3766,-1.7267,3.0
2.5306,-1.5508,3.0
2.6322,-1.3412,3.0
2.7647,-1.1452,3.0
2.8281,-0.9189,3.0
2.8915,-0.6942,3.0
2.9072,-0.4605,3.0
2.9362,-0.2311,3.0
3.0331,0.0,3.15
3.0353,0.2389,3.15
2.9674,0.47,3.15
2.9551,0.7095,3.15
2.8883,0.9385,3.15
2.8145,1.1658,3.15
2.7086,1.3801,3.15
2.5693,1.5745,3.15
2.4406,1.7732,3.15
2.3045,1.9682,3.15
2.1601,2.1601,3.15
1.9693,2.3058,3.15
1.7714,2.4381,3.15
1.5966,2.6054,3.15
1.3628,2.6747,3.15
1.1636,2.8092,3.15
0.9409,2.8958,3.15
0.7005,2.918,3.15
0.4715,2.9769,3.15
0.2392,3.0396,3.15
0.0,3.0492,3.15
-0.2392,3.0394,3.15
-0.4734,2.989,3.15
-0.703,2.928,3.15
-0.9429,2.902,3.15
-1.158,2.7956,3.15
-1.3883,2.7247,3.15
-1.569,2.5604,3.15
-1.7666,2.4315,3.15
-1.9651,2.3009,3.15
-2.1562,2.1562,3.15
-2.3052,1.9688,3.15
-2.4396,1.7725,3.15
-2.5821,1.5823,3.15
-2.6886,1.3699,3.15
-2.8234,-2.9766,3.15
-2.8669,-2.9632,3.15
-2.9421,-2.9485,3.15
-2.9658,-2.946,3.15
-3.0069,-2.9756,3.15
-3.0495,-2.9946,3.15
-3.0179,-2.9651,3.15
-2.9945,-2.9919,3.15
-2.9579,-2.9674,3.15
-2.8919,-2.9957,3.15
-2.8248,-2.9582,3.15
-2.7007,-1.3761,3.15
-2.586,-1.5847,3.15
-2.4423,-1.7744,3.15
-2.2969,-1.9617,3.15
-2.1409,-2.1409,3.15
-1.9771,-2.3149,3.15
-1.7676,-2.4329,3.15
-1.5673,-2.5577,3.15
-1.384,-2.7162,3.15
-1.1665,-2.8163,3.15
-0.9282,-2.8566,3.15
-0.7086,-2.9517,3.15
-0.4727,-2.9846,3.15
-0.2371,-3.0123,3.15
-0.0,-3.0415,3.15
0.2378,-3.0217,3.15
0.4719,-2.9792,3.15
0.7141,-2.9744,3.15
0.9391,-2.8904,3.15
1.1523,-2.782,3.15
1.3798,-2.7079,3.15
1.5684,-2.5593,3.15
1.7769,-2.4457,3.15
1.955,-2.289,3.15
2.1237,-2.1237,3.15
2.3094,-1.9724,3.15
2.4669,-1.7923,3.15
2.5665,-1.5727,3.15
2.7125,-1.3821,3.15
2.7936,-1.1571,3.15
2.8882,-0.9384,3.15
2.9209,-0.7012,3.15
2.9858,-0.4729,3.15
3.0318,-0.2386,3.15
2.9443,0.0,3.3
2.9646,0.2333,3.3
2.9424,0.466,3.3
2.89,0.6938,3.3
2.8269,0.9185,3.3
2.7286,1.1302,3.3
2.655,1.3528,3.3
2.5169,1.5424,3.3
2.3879,1.7349,3.3
2.2374,1.9109,3.3
2.0938,2.0938,3.3
1.9168,2.2443,3.3
1.7352,2.3883,3.3
1.5536,2.5353,3.3
1.3542,2.6577,3.3
1.1282,2.7238,3.3
0.9087,2.7968,3.3
0.6978,2.9067,3.3
0.4599,2.9038,3.3
0.2328,2.9586,3.3
0.0,2.9386,3.3
-0.232,2.9473,3.3
-0.4677,2.9531,3.3
-0.6933,2.888,3.3
-0.9195,2.8299,3.3
-1.1381,2.7476,3.3
-1.3499,2.6493,3.3
-1.5513,2.5314,3.3
-1.7533,2.4132,3.3
-1.9344,2.2649,3.3
-2.0738,2.0738,3.3
-2.2434,1.9161,3.3
-2.3815,1.7303,3.3
-2.5115,1.539,3.3
-2.6136,1.3317,3.3
-2.7136,-2.9724,3.3
-2.8433,-2.9739,3.3
-2.8516,-2.9484,3.3
-2.9278,-2.9665,3.3
-2.9476,-2.9997,3.3
-2.9342,-2.978,3.3
-2.9769,-2.9994,3.3
-2.918,-2.9976,3.3
-2.8894,-2.9895,3.3
-2.8001,-2.9944,3.3
-2.7077,-2.9781,3.3
-2.6451,-1.3477,3.3
-2.5054,-1.5353,3.3
-2.4176,-1.7565,3.3
-2.2697,-1.9385,3.3
-2.1103,-2.1103,3.3
-1.9193,-2.2472,3.3
-1.7335,-2.386,3.3
-1.5521,-2.5329,3.3
-1.3358,-2.6217,3.3
-1.1396,-2.7513,3.3
-0.9223,-2.8385,3.3
-0.6866,-2.8598,3.3
-0.4629,-2.9224,3.3
-0.2332,-2.963,3.3
-0.0,-2.9702,3.3
0.2302,-2.9247,3.3
0.4588,-2.8967,3.3
0.6882,-2.8667,3.3
0.9088,-2.7969,3.3
1.1436,-2.7609,3.3
1.3459,-2.6414,3.3
1.562,-2.5489,3.3
1.7315,-2.3833,3.3
1.9185,-2.2463,3.3
2.1084,-2.1084,3.3
2.2572,-1.9279,3.3
2.3978,-1.7421,3.3
2.5094,-1.5378,3.3
2.6175,-1.3337,3.3
2.7623,-1.1442,3.3
2.8004,-0.9099,3.3
2.8898,-0.6938,3.3
2.9341,-0.4647,3.3
2.9476,-0.232,3.3
3.0394,0.0,3.45
2.9813,0.2346,3.45
2.9935,0.4741,3.45
2.9388,0.7055,3.45
2.8555,0.9278,3.45
2.7837,1.1531,3.45
2.7015,1.3765,3.45
2.596,1.5908,3.45
2.4607,1.7878,3.45
2.2836,1.9503,3.45
2.1233,2.1233,3.45
1.94,2.2715,3.45
1.7775,2.4466,3.45
1.5766,2.5727,3.45
1.3766,2.7017,3.45
1.1604,2.8014,3.45
0.9255,2.8484,3.45
0.7034,2.9299,3.45
0.4713,2.9754,3.45
0.2357,2.9949,3.45
0.0,3.021,3.45
-0.2351,2.9877,3.45
-0.4742,2.9939,3.45
-0.6978,2.9065,3.45
-0.9409,2.8957,3.45
-1.1578,2.7952,3.45
-1.3751,2.6989,3.45
-1.5842,2.5851,3.45
-1.7699,2.436,3.45
-1.9589,2.2936,3.45
-2.1406,2.1406,3.45
-2.3119,1.9746,3.45
-2.4585,1.7862,3.45
-2.5691,1.5744,3.45
-2.6865,1.3689,3.45
-2.7692,-2.954,3.45
-2.865,-2.9766,3.45
-2.916,-2.9604,3.45
-2.9769,-2.9923,3.45
-2.9913,-2.9781,3.45
-3.0215,-2.9404,3.45
-3.0029,-2.9677,3.45
-2.9493,-2.9966,3.45
-2.9602,-2.9839,3.45
-2.8711,-2.941,3.45
